0.1595283984503639,3,0.9806422668872762
0.05819676373502802,3,0.3749621874452649
0.07826633277693393,3,0.6615660044952135
0.11783893847748136,2,0.3464150838491112
0.7225919833057547,2,0.4133950261895163
0.8025034558382964,2,0.45458688342859205
0.02077872915621515,3,0.5844475583694345
0.2914471966800718,0,0.7344516703337481
0.9531619113961448,2,0.6242822772560798
0.7789141952514482,1,0.5598977405502062
0.7270584108714505,3,0.27979037716376465
0.830784070242599,1,0.5030084073598552
0.17800273301268843,3,0.04860347546544393
0.8162211653978326,2,0.8610573191851784
0.9250863527462151,0,0.5897368734539107
0.815021862669482,0,0.03015053980197961
0.4267247210958098,3,0.3024965255915862
0.7668045665470883,1,0.48983129207699194
0.9890194676275506,2,0.17850891612376457
0.08870115796202804,0,0.3140968394516946
0.06292907007506093,2,0.9513027600879191
0.5008540195197686,3,0.5608925869046656
0.7784017205169576,1,0.8133714449237094
0.1010966539925584,1,0.32997189912117064
0.4190214559286167,2,0.22589317129191
0.9297346911966476,1,0.6847986485301251
0.43043932453012124,0,0.8419331971279472
0.5180428651986335,3,0.9886173488888921
0.2536968944421914,3,0.4652211765369173
0.4004762721384523,0,0.2844185380096297
0.2770907391050623,1,0.7963907218004871
0.7193354567797429,0,0.9666774371509508
0.6839699373880741,2,0.6836931896599463
0.30143981841143497,3,0.6517435773718913
0.6554457977150958,2,0.18505585830469343
0.5986374367495414,1,0.3193306733754829
0.6926175292740369,0,0.7400357892318893
0.7780726868250276,1,0.009310369150119903
0.2933942023876149,2,0.10490126415414268
0.5405298546671163,1,0.17560507939305758
0.06787632519331063,1,0.6033650983137775
0.891594724219059,2,0.9705803168977889
0.27549658207362004,1,0.5279094999780152
0.38663077200080215,0,0.30980054837155097
0.974868112691617,0,0.7580689538963808
0.7628360769182163,3,0.6494700424672144
0.7436601942313357,1,0.3557630536632013
0.7172904187562001,3,0.07101627672335545
0.260479939190692,2,0.5432717807809878
0.8856226455563876,0,0.8040563415038589
0.3869164899520656,3,0.7516854824098518
0.7333392654750658,3,0.9004978093516509
0.028106709410524764,2,0.5119471446861992
0.6068792026195347,0,0.23682149899961374
0.6635070111700151,3,0.2834612057015049
0.6167511080421103,3,0.6249292506890667
0.032678235748241434,3,0.2109629913056051
0.0829987117831943,2,0.5287715721191741
0.3814139215834934,2,0.25975753450282735
0.7049532116048502,0,0.8718150545867169
0.11123440819854613,1,0.04545839637592991
0.04224916375799674,1,0.8959463443394078
0.3302401807299841,0,0.748358535344302
0.04195929673757268,1,0.391008170863438
0.9637154434273498,3,0.5717189636946185
0.2169742969021286,3,0.16551126794154186
0.8236616921301118,2,0.5743859831441908
0.5161989200429907,2,0.03284873647485417
0.238491943245833,3,0.47768138333349386
0.9675767064405575,1,0.5259909942415562
0.6163159010042999,3,0.839885679473775
0.6568219210107513,1,0.13767911299108537
0.8986195682288378,3,0.3356494395336344
