0.9486614977199587,3
0.8462709426936592,3
0.8614368235406034,3
0.3785229426603076,0
0.40642851278977804,0
0.12295074684723975,2
0.7954989600680901,0
0.7983629889800321,0
0.41897753376515573,1
0.5587414017768103,3
0.572413348807905,3
0.46812639023132985,0
0.23878135462158973,3
0.20723613707885394,0
0.42189764671902247,1
0.8934629818341778,2
0.9030801526047795,3
0.8390164306811057,1
0.7780776542436991,1
0.12086321185023134,0
0.15287184653828215,1
0.9444198144207122,0
0.017995588099402982,3
0.959945637432854,2
0.3511437348422159,0
0.6767531812178648,0
0.21959376155712382,1
0.8494117191803349,3
0.9676081264787099,0
0.877593063207387,1
0.21656054801081456,1
0.6021280759254164,0
0.8714391569018567,1
0.20331172915224247,3
0.4411309365100456,2
0.2813564545749324,0
0.6396114773184478,1
0.5216650359332695,0
0.40960026465964083,0
0.9406111799679127,0
0.2702463407453326,0
0.8535304040915223,3
0.2193732913737269,2
0.36840911246569674,1
0.4760469857623452,3
0.1427436982629137,3
0.07189271767494376,1
0.010097444684631833,2
0.680950920956248,1
0.8552432825056645,2
0.8127187410774487,0
0.44513820270236976,0
0.5064940411303438,2
0.2869909322911919,1
0.8502737296818264,1
0.7238170985859461,2
0.5706565161779819,3
0.7557873013630353,2
0.38488332515038914,0
0.9558077759818027,3
0.6105991535435914,3
0.42292771377401855,1
0.25972173661788006,1
0.19724683560517056,1
0.535391172839154,3
0.6108503589493102,0
0.06698121974888929,1
0.8405292484628889,1
0.20308278866310775,2
0.535254358385799,0
0.8654876943905636,3
0.7118642173986743,3
0.38397884009977096,1
0.06975715684842836,1
0.06142001450920987,0
0.7539885263165143,0
0.8243310102392039,0
0.20575371118783348,3
0.4504544876686922,3
0.009017184630279132,1
0.9673232173753911,3
0.11143792662948554,0
0.0735694764596937,3
0.6572002335528072,1
0.33362641090047207,1
0.6452256187435952,1
0.7957987077883151,3
0.5328033778362286,3
0.8726436240439548,0
0.952189198125536,2
0.3859952030880107,0
0.08175559112946035,2
0.6070394693873274,2
0.9523048056955901,3
0.34619162161889583,0
0.507371511043154,0
0.6445329227116637,2
0.3884737373318954,0
0.051691197421839544,2
0.9604331428691937,2
0.1530561420714591,1
0.13186344098250685,1
0.04704130236894134,2
0.1996500089539184,2
0.3471955407859249,1
0.3622901796242158,1
0.574568157909229,0
0.5240323157820844,3
0.2917201404509397,3
0.7842394572640023,2
0.3934414140982392,0
0.6025802001294076,0
0.13901523783791467,3
0.06454685084385085,2
0.5529196674146389,3
0.47084180915189705,2
0.2418255543867829,2
0.9176680451784153,1
0.7342366822303994,1
0.9017591155927898,0
0.8550956464822098,0
0.6149763556079486,2
0.6973532540183573,3
0.7663391728921428,2
0.6794714376193705,2
0.5612257338076644,1
0.015277128974290555,2
0.6696365512211523,2
0.516985039074769,0
0.4282427892602518,2
0.46584289290466446,0
0.3541350147056846,0
0.3684459763658585,3
0.9736800313319266,2
0.7997620703108436,3
0.01349467098341182,3
0.8609471815473984,3
0.27519127541498595,0
0.8193184393831296,2
0.6924808750780169,2
0.9877914347342291,1
0.18876520896194185,1
0.5304339372773198,2
0.08304739402983426,1
0.8773543154960503,3
0.20766271553877627,2
0.815543086335924,3
0.9785300420459119,1
0.23974211183747787,2
0.3453475930035823,2
0.12318797682641357,3
0.6307174332056487,1
0.46001724079433565,2
0.40973174706034415,1
0.010014203645820799,1
0.2573349804330389,3
0.31047196284746326,3
0.9185567313247408,2
0.28768198996100847,1
0.819347791917984,3
0.36745477868079846,3
0.3353595126797089,1
0.9742913859395821,3
0.6919864689915363,3
0.23479937191528527,0
0.20201698191661566,2
0.9884265658887023,2
0.35646846345540034,0
0.2563830869226812,1
0.23321469344195556,1
0.39943115815567576,0
0.864556938244625,3
0.008393144736103614,0
0.4762751621922652,3
0.6292828050678096,0
0.8276675277367238,2
0.9432701159360632,0
0.6880506379528483,1
0.35948939169418315,3
0.6479329825852597,2
0.427768294558841,2
0.022234718059491537,2
0.32975997548069497,0
0.8781901781232127,2
0.8226587678498596,0
0.42976462950896577,2
0.1254910324484121,1
0.7824059587284136,3
0.9480170733566423,3
0.6749030907953008,0
0.08664485752517953,2
0.05135707648742358,1
0.6286313035213331,2
0.9903671392314345,1
0.1331704141191227,3
0.25221847754040516,2
0.4955632293838431,0
0.5164762720071223,3
0.6150784014976356,3
0.3268935260721875,2
0.03191350798980886,1
0.46584404557852915,1
0.15797655959632778,0
0.7828229179339753,0
0.24333680488211784,1
0.2873243197733149,3
0.9023661411648718,2
0.4315256584535663,0
0.3327379534828617,3
0.5740651927093801,1
0.4949035840267437,3
0.18806695058208098,0
0.8161406432468868,2
0.10826544182269429,2
0.2713909953956315,2
0.09672043170776969,1
0.29285378629004305,1
0.22695734155117622,1
0.9939609490381617,1
0.6141269087658897,1
0.9834236583653855,2
0.7855845642732137,1
0.2818458885154821,3
0.6091315933148185,1
0.1989218372096888,1
0.15207221437169108,2
0.3921392296853851,0
0.028103216511091916,2
0.3196864124678361,2
0.975089041762249,1
0.16091623889929324,3
0.3841929359093292,3
0.4659476492851445,1
0.6919558152396507,2
0.1471643167373085,1
0.5515648041458648,0
0.6821440384221663,3
0.5117588221999946,1
0.25324496356834997,0
0.41092639639409984,0
0.33202565122433614,1
0.5707715057110037,1
0.5221024127203381,1
0.9716139899349943,1
0.6701120987293137,2
0.31135660718857866,0
0.11489390631363598,2
0.8133916327850552,1
0.18734881993764416,0
0.5912500734972264,3
0.6398195561802211,1
0.007401055042330321,2
0.7903709728167679,3
0.5091356571056356,0
0.37927111615979336,3
0.9579277554460326,1
0.6774824549950645,1
0.655972669991746,0
0.35225188660705176,2
0.4048519357681001,0
0.24068499797268103,0
0.23783254053712657,3
0.13065173753057072,3
0.8522408303877312,0
0.7590297285550455,3
0.04358077026700609,3
0.4792306559562611,0
0.6735990753531672,2
0.034613286304376566,2
0.23932422325142252,1
0.769478531063805,2
0.5363705030423312,0
0.8776977876672076,1
0.11156169384869015,1
0.7257590242566714,1
0.9698134750390002,0
0.976849968734688,0
0.5364247093425033,1
0.7288702198002964,0
0.6346000170499264,1
0.09515947482040767,3
0.5495253070432365,3
0.5066333683626882,0
0.774325782615657,0
0.9135680787778239,0
0.54118645095084,2
0.8327868530733564,1
0.5937976011958028,1
0.425903266851625,1
0.9820526099259806,1
0.3830267196061038,0
0.06466128306113764,2
0.5502676246330346,1
0.03319460938411544,0
0.8787595326000611,2
0.27649291516781505,1
0.7189679434718667,3
0.9954417031406981,3
0.29086485162132275,2
0.047372832300424335,2
0.39570942376903645,1
0.7304618492890447,2
0.5731511591435247,1
0.7547628341858861,3
0.2935743761622676,0
0.9184314757155859,1
0.5229961248690479,3
0.4660508244789873,0
0.9279453874698806,3
0.17604521853601401,1
0.40394760292951076,2
0.7756229606325521,1
0.9351495839822463,1
0.26659744951394826,2
0.34965481299831364,0
0.4108378474071243,3
0.019997238915065503,3
0.032404365772452606,3
0.27517117310934247,3
0.2741963410989097,0
0.9407649126500042,3
0.10721689232692909,3
0.9195058240519265,3
0.3230863882627639,0
0.8843751024484362,1
0.4012659485404479,2
0.8990273131428639,2
0.14079024658482486,0
0.5992858006887417,0
0.49886835791620904,1
0.8775481600875625,3
0.5702256147505793,2
0.37369590873433617,3
0.7520387004130479,0
0.20111398475953243,1
0.8409329594759098,3
0.755839554019563,2
0.8718976509620692,2
0.7211101975087597,1
0.8732704593588383,3
0.15478093767493747,2
0.6126299617865189,1
0.36807521457199627,3
0.42757437284680877,0
0.5711119521830339,0
0.43381038586600695,3
0.08454935356683511,3
0.4356981802602097,3
0.7925024960000057,0
0.5622324588229508,2
0.41557669147057624,2
0.5965394790135117,3
0.547409117850538,1
0.49092336914027973,2
0.6028457818292214,3
0.3142931338918048,3
0.826207483927799,1
0.3137998421816418,2
0.07162370809740955,1
0.7577015435914332,0
0.1278991923965992,3
0.878652034277005,0
0.9287226167186053,2
0.4594305720552883,2
0.6430018161399382,0
0.922956722898385,2
0.7995728416641928,1
0.4799343539086664,1
0.30576175521423565,0
0.29346759390769656,1
0.15426799751474582,2
0.6556947893120533,2
0.2870266324492326,1
0.7320531134239594,1
0.5931198792159649,0
0.4773966152660495,0
0.021694196527000824,1
0.8768385013459002,0
0.7646537642847562,2
0.8064670491939657,1
0.9729727438584653,2
0.7136851547380546,2
0.17335888943375705,2
0.308597152943087,3
0.5700829436022653,1
0.3023545601161972,2
0.6879256272001216,1
0.7813420813712898,3
0.7417489167752419,3
0.9466706567769602,1
0.4489600776753305,0
0.16067274982199603,0
0.7060226963462766,3
0.5472944350086745,2
0.25881017686765323,3
0.8676352333293204,3
0.2303413620484477,0
0.07388744000450652,3
0.024231653660728686,3
0.4677963168266174,1
0.4680632286324782,3
0.5103620590045979,3
0.7653913850244278,2
0.3034684908244083,1
0.566957316279213,3
0.44249447509898493,3
0.9954713324186889,0
0.9589559914521073,1
0.5863214144080618,2
0.8255689200806899,2
0.3452462338136444,3
0.5225724222783427,3
0.5216052979174862,2
0.8410194583479571,1
0.3814027388879442,1
0.8065282518091317,1
0.18092461569154694,0
0.2480073501919502,2
0.8452537349147731,2
0.4219863592620025,2
0.1625374204826012,1
0.2396286661765396,2
0.8282800494127499,3
0.8411634089773113,1
0.582594111886276,0
0.8483521301116648,3
0.9198471369923038,0
0.9428550472105837,0
0.7525739475752327,1
0.13862108045646246,1
0.9958429871948795,1
0.7595179774648245,3
0.7707465960218954,2
0.47520938040367827,1
0.32864792202335336,1
0.5771117932050958,1
0.9781191236747008,1
0.44140042148079023,1
0.2305552440886558,2
0.029170775631838522,1
0.24879356166666167,0
0.5428173240710675,1
0.38259624908365664,1
0.020705045442556497,0
0.5387079028665738,1
0.20122457819160877,2
0.7759121032428078,1
0.3728536955751027,0
0.1274549778558059,1
0.4287164915386943,1
0.07621269656899081,3
0.48040873569145454,1
0.7337715014583799,1
0.5325654094092073,3
0.7730695102358494,3
0.709357568767642,1
0.11674594219761268,2
0.46666535974395573,1
0.16792549969245033,0
0.529948293835056,1
0.8538885685136417,1
0.5345976717038335,0
0.16745785435720326,0
0.586586550510761,2
0.3707421553735138,0
0.1830512794217927,2
0.27289662689423894,2
0.9579370742447562,0
0.6294204475843045,1
0.8541250859479076,1
0.40293092956131976,1
0.30435125893026493,0
